id,text,bio,label,lang
it_1497,"@USER @USER Potrei continuare,
La prima trans uccisa risale al XIV secolo; da allora l’omotransfobia di morti e depressi ne ha fatti e ne sta facendo tanti.","Passionate about Queen, Star Trek, Apple, Culmets and drawing. Thinker and supporter for equality of all people against discrimination (they/them).",0,it
it_1506,"@USER puntualmente si scordano in italia che esistono noi strani mostri trans ai pride..... non è il pride dei ""gay"" e etero non vuol dire non queer aiuto 😭 basta odio i cis allo hets dio cane",20▫️🇮🇹southern italian▫️he/him▫️trans boio▫️mlm🏳️‍🌈▫️demiace/demiaro▫️adhd▫️ur commie bear dad▫️ perpetually tired▫️💙@USER💙,0,it
it_1542,@USER @USER Macchè loro sono abituati a fare fra i loro amichetti froci LGBT.....capisci....rubano fra loro. Ma se la prenderanno nel culo,"Sono curioso, ma pratico 'fatt e' cazz toje' come stile di vita",0,it
it_1152,Oggi fla di twitter ci dice che gli uomini trans sono lesbiche per cancellare la lesbofobia e aumentare la transfobia perchè spoiler sei lesbica quando ti piacciono le donne E SEI UNA DONNA!! INCREDIBILE MA VERO,"Big fan of middle aged man.                                          ✨chaotic good✨    leo☀️    hufflepuff | cabin 3           

    She/They  ☽☾",0,it
it_1444,@USER Poi il 2 dove comunque rivelano che un membro della crew era trans e ci sono openly queer characters mentioned e genderless spaces and bathrooms? I was like ❤️👄❤️,"mutual sympy super supportive ❤️
(or so I'm told)L(G)BTQ  He/them   The cryptid from the neighbourhood park
Propic by: @USER",0,it
it_699,"tw; transfobia

ma come fa una persona trans ad invalidare la disforia delle donne trans riducendole a persone a cui piacciono i vestitini e il trucco quando soffrono di un disturbo che compromette ogni aspetto della loro vita?",,0,it
it_1774,i miei diritti da frocio triste e con un piede nella fossa!!!,he/him • @USER • @USER,1,it
it_883,@USER @USER Pensi che le persone Trans siano come te? Con emozioni diritti e legittimità come la tua? Se la risposta è no. Anche solo 1 No vuoi dire essere Transfobi. Le Terf spesso non legittimando esistenza ne auspicano la scomparsa. Poi che non siano violente fisicamente è il minimo,"Demi-Bi🌈
Nerd🖖
 cinema e Serie🎬
Tech 💻
Marvel Lover 
Rock and Pop addicted 🎸
Human Rights 
Queer as usual 😉",0,it
it_1735,è anche la giornata internazionale contro la transfobia e la bifobia mi ero dimenticato di dirlo chiedo scusa trans lives matter e stan bisexuals people,"𝘕𝘰 𝘮𝘢𝘵𝘵𝘦𝘳 𝘸𝘩𝘦𝘳𝘦 𝘐 𝘨𝘰, 𝘺𝘰𝘶’𝘳𝘦 𝘵𝘩𝘦𝘳𝘦. ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤㅤ ㅤㅤㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤㅤ",0,it
it_1414,"@USER 
Levatemi una curiosità, amichevolmente..
L’intolleranza verso i froci perché è omo-fobia? 
So benissimo per cosa mi si sveglia l’ormone. 
Vi è così difficile riconoscere l’intolleranza verso l’innaturalità delle cose? 🤔
Phobos è la paura, non il disprezzo. URL",Blocco facile a chi pensa alla felicità del cane e non a quella di suo figlio. L’unica vacca che cerco è quella sulla griglia. Lombardo Secessionista DOC.,0,it
it_1140,@USER Da quando essere paragonata ad una donna trans é un insulto?? Studiate e buon pride month anche a voi! Noi LGBTQIA+ non accettiamo queste bassenze e sciatterie. Se volete il titolo ve lo riformulo correttamente!!!,🏳️‍🌈🇧🇷🇫🇷🇮🇹🇪🇸🇬🇷,0,it
it_1389,Torno qui solo per dirvi che ho amato la storia frocia di Achille e Patroclo. Finalmente i miei diritti‼️,Otaku ~ TVseries Addicted 📺 ~ Possessed by Music 🎶 ~ intersectional Feminist 💅🏿 ~ antispeciesist Vegeterian 🌱 • he/him,1,it
it_354,@USER @USER o mia genere/sessa è finocchia/frocia?,"Tenacity|Temerity-29-white abrosexual genderfluid non-binary trans (fen/fend, fae/faer, them). TTRPG fan. Big nerd. Host of @USER",1,it
it_1234,"Sta notte ho sognato che tutt* i mutuals di Twitter erano ad un evento e ad una certa spuntava la forcia e io NON SO COME ANDAVO A SALUTARLA CON TANTO DI BACINO SULLA GUANCIA E POI SVENIVO. 

👍🏻👍🏻👍🏻👍🏻👍🏻","Fede•26 she/her🌈 “We all are ghost story, at the end.” / chi nasce torto, muore torto. Non si indritta.",1,it
it_682,buonanotte e buon anno forci URL,rivendico il mio status di pugliese introspettivo succoso disturbato (he/him),1,it
it_360,"TW: transfobia

Raga questə in qualche modo si è convintə che io sia una donna trans e ora mi sta misgenderando. Cioè io rido, ma che circo veramente.","Scrivo un sacco di tweet a caso. Studio lingue in modo compulsivo. Milanese ed europea (a volte anche italiana).
She/her
INFJ-T",0,it
it_927,"Col pdl #Zan rischio la galera per #omofobia se dico che questa dei trans che si mettono ad allattare è una schifezza!
Non importa, continuerò a dirlo
Gli adulti facciano come vogliono, ma i bambino devono avere mamma e papà.
No al pdl zanscalfarottoboldrini
#RestiamoLiberi URL","Marito, padre di 3 figli, avvocato cassazionista, già Presidente Forum Famiglie Umbria e cofondatore del Family Day. Senatore della #Lega.",0,it
it_1014,tb a quando al pride 2019 avevo accompagnato una mia vecchia amica e c’era una ragazza trans brasiliana che ci ha fatto morire dal ridere. Cercate di andare oltre le apparenze e basta scannarvi dando dei transfobici a chiunque vi capiti davanti,🌵🌗🌪🏳️‍🌈 Non mi faccio più film mentali perché non ho più soldi per il biglietto. he/him,0,it
it_1141,"dici anche frocio da ally etero cisgender? 😍🏳️‍🌈 
sis it ain't difficult, te lo togli dalla bocca se qualcuno lgbt ti dice che è offensivo, non un termine ombrello e non è parola che puoi reclamare",intj with a god complex and that's pretty much it,0,it
it_534,"Io sono analfabeta funzionale, ma non sono una merda di sinistra, non sono frocio, non sono lgbtq+, non sono terzomondista, non sono cattocomunista, non sono comunista, non sono frociofilo, non sono falso e bizzoco come te. Buon #coronavirus a te.😊","Italiano 🇮🇹
Abbiamo già dato!",0,it
it_516,"Lexie @USER denuncia la discriminazione, la violenza e la transfobia di cui la comunità trans è particolarmente vittima.

#Sorotité verso TUTTE le donne di fronte al patriarcato 🌈

#NousToutes   #TDOR  #TDoR21 @USER @USER #DDLZan","Comitato @USER di Parigi . L’uguaglianza come motore, la diversità come innovazione, l’alternativa per costruire insieme la nostra proposta politica.",0,it
it_720,Chissà cosa pensa quella forcia di noi safficone che adoriamo i suoi kg di phessa da mattino a sera,"Fede•26 she/her🌈 “We all are ghost story, at the end.” / chi nasce torto, muore torto. Non si indritta.",1,it
it_1372,"...però con la gonna a ruota di jeans, il cardigan bianco e gli occhiali a cuore color trans pride mmmh sarei la disaster witch dei miei sogni",Eli/30 NB/🇮🇹/spammo sulla mia vita monotona e sui miei pokémon ciccini,0,it
it_1028,@USER @USER Per fortuna il culto trans non esisteva ancora e ne sono uscita come ne escono tante altre. Mi sono resa conto che il problema non era il mio corpo femminile ma gli stereotipi che la nostra società gli assegna.,"Terfy McWitch. No, I am not shutting up.",0,it
it_353,Che poi a dirla tutta io rinascerei proprio così: orgogliosamente #frocio,"Sono la prova vivente che un padre gay può crescere un figlio da solo, e siamo pure felici! Giornalista (qui solo le mie idee),cresciuto a pane Carrà e Oxa",1,it
it_734,@USER La Legge che serve è contro la #famigliafobia Gay e trans   nascono dalla famiglia! #NO_GAYSTAPO Andremo in galera a milioni ma gridando VIVA LA FAMIGLIA!,"Essere quel che si è, è il modo migliore per essere chi sei. Sono quella che sono! 🙆 #NoMuslim #NoRinnegati  👸free soul girl👭 #iostoconSalvini",0,it
it_1435,"La Madonna trans è l'ultima sciocca  provocazione degli #LGBT dalla quale il solito @USER non prende le distanze. Del resto voi siete quelli che integrazione significa togliere,discriminare cristiani e un paese che non rappresentate visto che siete maggioranza nominata",,0,it
it_916,"Cioè questa ha scritto froci, plurale di frocio, e dopo 7 (SETTE) ore ancora nessuna polemica del LGBT twitter

A volte ho difficoltà a riconoscere questo posto","«A spirit with a vision is a dream with a mission»
«L’armonica è sempre stata solo un’armonica»

Pronomi: ego. Spropositato. Più simile a nos, in realtà.",0,it
it_1221,"Leggo che il corteo del Roma Pride è aperto da un ragazzo travestito da ""Cristo Lgbt"", con stimmate colorate e bandiera arcobaleno. URL","Esponente politico:
 @USER 
@USER
@USER
Scrittore del libro L'identità
Patriota 🇮🇹",0,it
it_397,"@USER vabbè ma chi se ne frega dei diritti delle persone trans pensiamo a quei 0,01 centesimi che non arrivano a lei perché ho visto un film piratandolo😔","#kaeya “Lonely? Me? Not with someone here nagging me all the time, that's for sure.”                                                           he/him",0,it
it_409,"@USER Si, e ai festeggiamenti i tifosi si sono pure travestiti da gesu cristo proprio come al pride. 
Ma era distratto vero Pillon? 
E poi ste mamme e papà!!! Non son mica tutti buoni e santi.
Io non ho mai chiamato mia madre per prima, tanto non se ne fotte una benemerita minchia..",🎸🤟📚,0,it
it_1005,il la spezia pride non so se verrei pestato prima per essere frocio o per essere carrarino .,passivo - aggressivo SOCIAL he/him URL,1,it
it_871,ECCO PERCHÈ LE VITE DEI TRANS CONTANO E BISOGNA LOTTARE ASSIEME A LORO PER TOGLIERE QUESTO TIPO DI PENSIERI DALLE PERSONE,"What the fuck are perfect places anyway?      
         
Infj-t | he/him | Italy",0,it
it_1224,si ma qua si ride e si scherza ma quella forcia di hailee mica ci ha degnato di un post con un addio lacerante su dickinson quella deve incominciare a svegliarsi a suon di sberloni sui denti,she/her✨,1,it
it_545,Eh si dannata transfobia voi si che state salvando le donne trans che avete tanto a cuore facendo così non è che volete solo avere un pretesto per chiamare una donna troia URL,entp-t |-/ diamine è la mia parola preferita e non mi chiamo Gualtiera || feminist & gc || Ezio Greggio e cattolicesimo hate account || priv: @USER,0,it
it_836,"Io: i froci sono antipatici ma non tutti, tipo Lore no
@USER: ti ricordo che all'ultimo pride ha fatto coming out come bi quindi non possiamo usarlo in questa conversazione
Io: ma quindi nemmeno @USER?
Martu: no perché non si nomina Dio invano.","+ Bipolar II, pansexual, non-binary, polyamorous. INFP | comunista pelos* | MUSIC GEEK || I write gay stuff, check pinned!",1,it
it_1069,"@USER I queer fanno parte della comunità trans essendo identificati come ""non cishet"" il fatto che non si identifichi lo rende queer e parte della comunità, e anche importante in realtà","⫘⫘⫘ 𝕻𝐒𝐘𝐂𝐇𝐎𝐏𝐀𝕿𝐇 ⨳ 𝕾𝐋𝐔𝐓. ⋆ ࣪ オ𝟎𝟑.

› 🕷 ˖ ࣪ 𝐒𝐀𝐓𝐀N̸𝐈𝐂 𝐏𝐑𝐈𝐍𝐂E̸𝐒𝐒(༒︎) 𝐁𝕺𝐒𝐒 𝕭𝐈𝐓𝕮𝐇 .
                       𝐏𝐔𝐑𝐏𝐋𝐄 𝐊𝐈𝐍𝐆",0,it
it_444,"@USER Non so se sono un GAY NORMALE o meno. Non credo di essere mai andato ad un pride travestito, eccetto una vota indossando ali da angelo. Ad ogni modo non vedo il nesso. Però ti ringrazio per il tuo punto di vista. Un abbraccio.",...,0,it
it_717,"ogni volta che parlate di transfobia e persone trans pur sapendo
• di star usando certi argomenti per sembrare intelligenti
• che ciò non farà progredire la conversazione
• che non c'entra un cazzo con l'argomento

dovete dare €10 a una persona trans. i don't make the rules",everything that you left behind became my everything | READ CARRD BYF | she/they | mw @USER,0,it
it_954,se devo entrare in tl dopo una giornata di studio e leggere tweet con trans lfobia interiorizzata cosa mi ferma dall’uscire dai gdr anzi fatelo direttamente voi,fuck... everything hurts *start beatboxing*,0,it
it_501,La transfobia non è giusta quindi la chiamo troia poi ti dico che sei donna (pur sapendo che sei trans e non binary) e poi uso di nuovo la parola troia,Not all non binary lesbians are mean!! But I sure am. || proud mysandrist || intj || juventus fan,0,it
it_1011,"@USER Nn dite froci xché se no tra poco vi arresteranno con la nuova legge contro l'omofobia🤣Oltre a parlare di coglionavirus, sembra che i giornali si stiano dedicando a far cambiare orientamento sexuale, nexuno indosserà mai un costume così, neanche un UOMO DIVERSAMENTE ETROSESSUALE","Non unirti ai morti di spirito. Scommetti sulla tua vita e mentre combatti, fottitene del prezzo.",0,it
it_1672,"il bello è che l’ho appena visto scrivere da una pagina che promuove i diritti dei/delle trans in risposta a un* che misgenderava l’admin
perché il rispetto va bene solo quando si tratta dei vostri problemi e non quelli altrui? mai sentito parlare di abuso su minori?","森林浴. 19, speaking 🇬🇧-🇪🇸-🇫🇷-🇮🇹. currently learning 🇰🇷,🇯🇵. full time army. /INTJ-A/. what i do for fun: 🥧, 🌱, 📸, 🎶,🎨. fan account",0,it
it_1460,Una tipa mi ha scritto e mi ha iniziato a mandare nudes mi sono sentita cosi a disagio che le ho detto di smetterla perché era angosciante io bho la gente come sta male probabilmente (e io unica frocia a dire così davanti a dei nudini),Ita #EXOL 🏳️‍🌈 ♌ INFJ - She/her #Kyungsoo + #Wonho Mama Mama Moooo Sailor Moon Addicted 💫,1,it
it_12,"La rappresentazione democratica ē messa in scena insieme alla Destra Frocia, ma nē essa nē la Sinistra Arcobaleno  sono quelli che la mettono in scena: vi recitano soltanto.

Produzione e regia sono della Corporazione, cent'anni fa occulta, ora palese.
URL","Uomo, e quindi Cristiano. Di puro sangue Napulitano, e quindi Italiano. Nulla tenente, se non l’immagine di Dio. Non solvibile, non perdete tempo.",0,it
it_70,"@USER @USER -lottare per cose diverse. Per esempio una donna trans non vive in prima persona gravidanza o mestruazioni, come una donna cis non vive il problema del costo degli ormoni.",misandrica nazifemminista,0,it
it_1311,"Grazie a Loredana De Petris per essere stata l'unica là dentro a non demonizzare persone lgbtq+. Da persona trans non binary e bisessuale, ho pianto durante il discorso di Pillon, di Salvini, e degli altri senatori. Parlano di noi come se fossimo animali. 
#ddlZan #ddlzansubito","🏳️‍🌈 carrd byf |
pfp by @USER |
priv: @USER",0,it
it_168,la quantità di forci nel pubblico manco solo io e ci siamo tutti,"🕳️𝑻𝒉𝒆 𝒐𝒏𝒍𝒚 𝒘𝒂𝒚 𝒕𝒐 𝒔𝒕𝒂𝒚 𝒔𝒂𝒏𝒆 𝒊𝒔 𝒕𝒐 𝒈𝒐 𝒂 𝒍𝒊𝒕𝒕𝒍𝒆 𝒄𝒓𝒂𝒛𝒚🕳️
⠀⠀⠀⠀𝙵𝚊𝚗 𝙰𝚌𝚌𝚘𝚞𝚗𝚝 She/Her",1,it
it_330,"@USER io considero transfobia escludere le donne trans senza conoscere le loro testimonianze e il rifiutarsi di rendere il linguaggio meno triggerante, mai parlato della seconda parte del tuo tweet",he/him,0,it
it_697,"tenetevi le vostre identity politics. io sono per i diritti trans a prescindere da ciò che ho subito e lo stesso vale per i t3rf, non è difficile",È ARRIVATO IL PAPA NERO! OGGI NON SI GIRA! L'UMANITÀ HA FINITO DI GIRARE,0,it
it_754,"@USER ""l'omofobia non esiste, i trans sono discriminati sempre meno"" ...
Vergognati, sei corresponsabile di questi crimini con la tua falsificazione sistematica.
@USER @USER",,0,it
it_102,"@USER @USER Non mi sembra le persone trans godano di meno diritti degli altri. Quello a cui non hanno diritto è che un maschio pretenda il diritto di entrare in luoghi, quote, sport etc riservati al SESSO femminile. La nostra società discrimina per sesso, non identità di genere.","I Stand with JK Rowling. Not CIS. Males-Exclusionary Feminist. ""No self respecting woman should wish or work for the success of a party that ignores her sex.""",0,it
it_110,Transfobia perché hai praticamente detto che secondo te gli uomini trans saranno sempre donne e le donne trans saranno sempre uomini,"⚧️
18
Ita/Eng
He / they
Io🤝sottonaggine
Multifandom
Genshin ar 49
cr: The Dark Prophecy / bnha
⚠️backup @USER ⚠️
read carrd before following",0,it
it_1116,"""Voglio dire che le persone trans sono mie compagne di lotta e non permetterò a nessuno e a nessuna di metterci le une contro le altre"" 

Vi lascio un pezzetto dell'intervento dell'attivista Marilena Grassadonia di ieri in piazza a Torino. Uno dei più forti e incisivi ❤ #ddlZan URL","She/her •INFP/T• Professional procrastinator | Ceo of @USER 😎| @USER💞 | I don't trust people who hate musicals |  
23.07.18 @USER 💙💜💖",0,it
it_1356,"@USER Giusto io gli LGBT che discriminano gli etero non li voglio 👍 . Voglio solo omosessuali e trans intelligenti e coerenti con cui parlare, è omofobia questa ?",NATA LIBERA E ITALIANA 🇮🇹,0,it
it_1120,"@USER Il ddlZan è contro l’omotransfobia
Anzi, una trans mi ha fatto notare che è prevalentemente contro l’omofobia e di trans c’è poco.
Di disabilità non tratta.
Forse una legge che punisce l’odio dovrebbe essere più completa e meno ideologica",Poeta,0,it
it_1621,"Pinocchio frocio e la principessa lesbica: il pomeriggio di Raiuno è sempre più Lgbt!
MI RICORDA QUALCOSA CHE LESSI A PROPOSITO DELLA SECONDA SCHIFOSA GUERRA MONDIALE...... URL",L'umiltà delle mie origini.,0,it
it_1650,I forci sono davvero pazzi,fatti i cazzi miei. he/him Leo♌️ ENFP,1,it
it_69,"Dire che le donne trans non possono partecipare alle manifestazioni femministe è transfobia, dire che non possono competere negli sport è transfobia (e anche ignoranza, informatevi), dire che una donna trans debba stare in una prigione maschile è transfobia",Life is a Matter of Black and White. @USER || I'm a gay vegetarian feminist and I love Alex Morgan and Christen Press.,0,it
it_1584,"shawn ci fa uscire o un documentario o l’album tra qualche mese, SICURO QUANTO È VERO CHE SONO LELLA",". . . my happiness? oh, you mean URL ⠀⠀ she / her",1,it
it_576,"L'omotransfobia non si ferma nemmeno durante il lockdown... A Pordenone una donna trans è stata presa a pugni dopo essere stata chiamata «uomo con la parrucca».
#omofobia #transfobia #transgender #cronaca #18aprile

URL","Queer news, entertainment and social community powered by Associazione per la Cultura QUEer.
Tag us or add our hashtags #negzone #nonègrindr to be reposted 🌈",0,it
it_835,@USER @USER -protestano qui sono tutti froci che sventolano bandiere arcobaleno e sono strumentalizzati e solo i rizzisti sono veri comunisti?,Studente - Comunista Stalinista - Misantropo inguaribile - Dario Greggio is my God,0,it
it_1412,con tutto il rispetto ma sti ricchioni del moige stanno sempre a criticare gli altri credendosi al vertice di twitter e poi il massimo di like che fanno è 3-4 perché non se li mettono manco fra di loro,he/him | allora clarissa permettimi❤️,1,it
it_1578,"Non è che una legge contro l'omotransofobia non possa essere applicata agli stessi gay, trans etc. se questi si rendono rei.

Come una donna che dà della puttana a un'altra donna.
Come un uomo che dà del cornuto a un altro uomo.

Certo invece, se è detto tra amici, è diverso.","Papà di Molly e Phoebe, quasi marito di Danilo.
Nessuno dei tre è su twitter, ma a volte è come se lo fossero.",0,it
it_1096,"Ci sono i gay per bene, gente che lavora, managers attori, e poi ci sono i froci giacobini della lobby arcobaleno, peggio dell Isis","Golden sunrise 🇬🇷🇷🇺🇮🇹
Aut si quid est in vita in aeternum resonat.

Non nobis Domine, non nobis, sed nomini tuo da gloriam",0,it
it_430,"@USER @USER Quindi essere LGBTQ+ si riduce solo alle persone con cui scopi?

Essere Trans o Queer ha a che fare con le persone con cui scopi?

Ogni volta che mi capita di leggere un tuo tweet mi domando se ci sia un limite a quanto cazzo sei ignorante. URL",All my life I wanted to look like Elizabeth Taylor. Now Elizabeth Taylor looks like me,0,it
it_389,"@USER Sante parole! Una trans ha intrapreso la sua strada e la mostra con orgoglio. La sensualità e la femminilità di una trans sono indiscutibili, fisico a parte. Le trav rimangono degli uomini travestiti da finte donne.","IT - 🔞 

Dominant&Sadistic - the right side of sex",0,it
it_274,"@USER le donne trans subiscono transfobia, non misoginia, e di sicuro se dico che sono biologicamente uomini e quindi diverse dalle donne non le sto discriminando ma semplicemente ammettendo una realtà di fatto","angry, menhating, lesbian and proud | comunico solo con donne",0,it
it_388,"#SarahHijazi, attivista egiziana #LGBT e Trans (mtf) nel 2017 è stata arrestata in un carcere maschile, torturata e violentata.
ieri è stato trovato il suo corpo senza vita.
riposa in pace Sarah💖
#LoveIsLove #PrideMonth #PRIDE2020","feminist, anti-fascist, anti-racist,
Gina Linetti enthusiast, James Potter stan account, ISTJ, ravenclaw, asexual",0,it
it_1124,Sarei curioso e contento vedere @USER andare dai talebani a protestare per gli lgbt o i trans con la stessa forte motivazione con cui dice cagate sui canali nazionali andare in talebania a dire pure la che ci vorrebbe il ddlzan😂😂😂😂😂,si cambia!!....🇮🇹🇮🇹,0,it
it_379,"non è una patente di diritti, le persone trans esistono e come tali vanno tutelate. la libertà d’espressione finisce laddove diventa offesa, aggressione. se tu mi picchi perché sono gay non è libertà d’espressione, è omofobia e come tale va punita. 
fate schifo.",we are never ever getting back together.. like.. ever!! // pesci - entj - he/him,0,it
it_1010,"la definizione pansessuale era nata quando a causa della transfobia si escludavano i trans dalla sua definizione, ma ora che ovviamente sono inclusi i due termini sono la stessa cosa per cui sì dire che siete pan e non bi non ha senso perché sono uguali preferenze o no",˗ˏˋ SHE ¡! HER ꒰☁️꒱ ⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀                           ⠀⠀⌗ home (n.) louis *✧･ﾟ:*,0,it
it_1809,"Aperti di mentalità non vuol dire accettare omofobia, transfobia, misoginia e razzismo solo perché li travestite da opinioni personali caro Gizmo, aperti di mentalità vuol dire non essere tutte le cose che ho elencato in precedenza","🕯️ Stando ad antiche leggende noi bisessuali, ogni notte di luna piena, sacrifichiamo un etero per evocare David Bowie. 🕯️",0,it
it_606,"@USER Siamo indietro a livello di diritti civili di 80 anni mentre il mondo va avanti.
Qui puoi dire frocio, neg*o e puoi discriminare liberamente senza paura di essere punito.
Peró oh, é un bel posto.
Il salario minimo c'è? Ah no, mi stupisce.
Come va l'economia?male? Mi stupisce.","Working for the Italian Media Press Around The Game 🏀 as an All Around Journalist.

Twitch Superstar in my free time.🎤

Raptors Fan",0,it
it_179,"@USER Il #Pride nn è solo la festa dei “Froci”, cm molti purtropp la definiscon: qst manifestazione nn si limita ad esser portavoc dei soli #omosessuali, bensì incita tutti i cittadini ad esser loro stessi, inserendosi tra colori e festeggiamenti, senz timore d esser giudicati (1/2)","Dream as if you could live forever, live as if you were going to die today. J. Dean || ѵҽղҽՀօӀɑղօ || íղԵҽɾíՏԵɑ || БíɾíƘíղօ ړײ #NoTengoFacebook",0,it
it_1380,mi hanno appena dato della nazista perché ho detto che feticizzare le persone trans è transfobia e che pornhub fa schifo 😭 semplicemente stanca,☉♊︎ ↑♊︎ ☾♍︎; #blm & acab,0,it
it_1488,"Molti forci su questo social si devono curare l'ossessione per Elodie. BASTA PORCOD*O. Da febbraio 2020 che rompete il cazzo con questa.
""Andromeda"" è una canzone di merda e lei è anonima. ACCETTATELO.",he/him,1,it
it_1438,"Danno a Niall dell'omofobo per aver spostato con il piede la bandiera lgbt+ per non cadere e poi usano ""frocio"" come insulto🤡",I'll make this feel like home,0,it
it_718,"tw // transfobia

tutt* pro salute mentale a farvi bell* nel suicide awareness month ma essere trans è un”sentire dentro la testa”, almeno siate coerenti",socfem • l’ambizione della mia vita è avere un cagnolino • in testa ho più insicurezze che ricci • she/her,0,it
it_1623,"@USER le tue affermazioni sul Mondo LGBTQI sono vergognose.
Le persone a cui piacciono i trans non sono malate #LGBTQIAfamily @USER @USER @USER Parenzo vergognati omofobo",,0,it
it_1498,"@USER in più le donne trans a causa della transfobia vengono viste dalla società come uomini effeminati, cambiando comunque la percezione che si ha di loro e il tipo di oppressione subita (quindi in quanto trans, non donne).",🧸 + 🍓 + 📝,0,it
it_1433,@USER @USER Alcune femministe credono che i trans levino qualcosa (non so cosa) ai diritti femminili e che sia appropriazione culturale.... invece di lottare insieme litighiamo fra noi,"NSAW VM 18

RETWITTO PORNO E POI
ritorno a cazzaggiare di gattini
vegan lgbt antibuonista",0,it
it_90,p.s. ho scritto lgb invece che lgbt appositamente perché per quanto riguarda le persone trans è un discorso tutto a parte che assolutamente non si rispecchia in quello che ho appena detto per quanto riguarda invece l’orientamento sessuale.,she/her,0,it
it_514,"tw // transfobia

la stessa vicepresidente che ha costretto una donna trans in una prigione per uomini negandole l’operazione di riassegnamento del sesso che doveva fare?",your almost communist feminist dyke (she/they/-ə),0,it
it_692,@USER Il problema è che le terf pensano che i propri diritti non includano i diritti delle donne trans. La retorica che stai usando è quella terf che si basa su antefatti immaginari (donne trans che in realtà sarebbero uomini che vogliono rubare gli spazi delle donne). Grande ciaone.,Formazione per artigiani. Ho scritto #venderehandmade e #etsypassodopopasso.,0,it
it_673,"no allora un conto è se dici ""non starei mai con una donna trans perchè è un uomo"" allora quella è transfobia assolutamente peró lo dicono le stesse persone trans che avere una preferenza è assolutamente lecito basta saperla esprimere senza offendere",and all of my most muscular regrets explode behind my eyes like american sports. they¡she,0,it
it_652,"Lgbt community unita 💚💞💛🧡💓🧡💓💟💟 che bella favoletta 💚💞💞💛🧡🧡 non c’è giorno in cui bisessuali, trans o asessuali vengano lasciati in pace",«I ʟᴏᴠᴇ ʏᴏᴜ sᴏ ᴍᴜᴄʜ...ᴛʀᴜʟʏ. I ʜᴏᴘᴇ ʏᴏᴜ ᴄᴀɴ ᴋɴᴏᴡ ᴛʜᴀᴛ» ~ Namjoonie ❣️ 🐳 -𝖡𝖾𝖻𝗌 ◡̈ 🏳️‍🌈 she/her INFP-T 22/10/2018 Mono 💓,0,it
it_1360,"tw // omofobia 
-
-
-
-
-
immagina scrivere su un gruppo “i froci devono morire” e mandare foto di bandiere bruciate e se una persona su 26 ha le palle di darti contro e dirti che stai dicendo delle cazzate attaccarla e prenderla per il culo per mesi perché “sono rompipalle”",she ! her,0,it
it_122,"Ogni anno una provocazione #LGBT.
Quest'anno abbiamo la #madonna trans barbuto…
Potete essere inclusivi quanto vi pare, resta il fatto che i bambini non escono dal culo.

Gli stronzi come voi invece si.

#8dicembre","Se vinco, vinco per tutto il nostro popolo. Se perdo, perdo solo me stesso.",0,it
it_987,"La cosa frustante non è voi vogliate dire froci* (l’omofobia è sempre esistita, a volte è solo più nascosta) ma  che pretendete che vi supportiamo mentre lo fate, anzi magari volete pure che vi ringraziamo perché state togliendo potere ad una parola","Refuso since 1994, tweet sempre socialmente impegnati a tema vestiti o Harry Styles. He/Him",0,it
it_632,"Buon mese del #pride

Bevete tanta acqua, non uscite nelle ore più calde e siate frociə nel modo che sentite più adatto a voi 🏳️‍🌈🏳️‍⚧️

I decaloghi da maestrinə LGBTQ+ che dice cosa fare e cosa non fare in questo periodo alle altre persone LGBTQ+ lasciamoli su Canva 💋

#PrideMonth","London, Paris maybe Vomero 🏳️‍🌈 Napoletano a Milano, avanguardia pura 👠 He/Him 🇪🇺 Anna Tatangelo stan account 🌶",1,it
it_1332,"@USER @USER Nessuno sta dicendo che omosessuali o trans debbano avere meno diritti, è giusto condannare la discriminazione e la violenza contro di loro.
Però al contempo non si può togliere a chi dissente il diritto al libero pensiero ed alla libera espressione.
Phobia non è #discriminazione","Tempus Fugit! Ma io non intendo inseguirlo. 
Heavy Metal, Fumetti, LEGO, Playmobil e Milan.
Tutto il resto è noia.",0,it
it_431,"@USER Praticamente è una donna trans che avrà subito reiteratamente violenza, abusi, transfobia e misgendering oltre ad un marcato bullismo. E si meravigliano se perde la brocca.
Sono un intero circo.",≈ INFJ-T 🧠 • Non-Binary Hag & Bi 🏳️‍⚧️ • They/Them × Ləi • Intersectional ♀️• Cat Lover 🐈 • LGBTQ+ Proud 🏳️‍🌈 • Purtroppo biancə ⚪ • Pfp: Mary Metzger 🎨,0,it
it_1121,"@USER @USER Perche' non far sfilare I cortei novax con in prima fila bandiere arcobaleno, travestiti in lattex e una squadra di aittanti nigeriani, credo I'll sistema andrebbe definitivamente in tilt",,0,it
